intstarttime,vcimsi,intenbid,intscrsrp,intpci,intnc1rsrp,intnc2rsrp,intnc3rsrp,intnc4rsrp,intnc5rsrp,intnc6rsrp,intnc7rsrp,intnc8rsrp,intmr_ta,intmr_uetranspowermargin,flong,flat
1584677628000 ,454602760,688740,67,285,59,48,\N,\N,\N,\N,\N,\N,16,58,114.082546,22.545565
1584677601000 ,354713626,688740,63,285,42,39,38,\N,\N,\N,\N,\N,32,57,114.082245,22.545565
1584677606000 ,354713626,688740,59,285,49,40,\N,\N,\N,\N,\N,\N,16,55,114.082245,22.545565
1584677606000 ,354713626,688740,59,285,58,54,50,\N,\N,\N,\N,\N,16,55,114.082245,22.545565
1584677608000 ,354713626,688740,56,285,59,56,\N,\N,\N,\N,\N,\N,16,55,114.082245,22.545576
1584677613000 ,354713626,688740,57,285,55,49,\N,\N,\N,\N,\N,\N,16,52,114.082245,22.545565
1584677619000 ,354713626,688740,57,285,54,49,45,\N,\N,\N,\N,\N,16,53,114.08231,22.545586
1584677611000 ,354713626,688740,58,285,\N,\N,\N,\N,\N,\N,\N,\N,16,52,114.082245,22.545576
1584679056000 ,168820912,178395,72,1,70,68,68,\N,\N,\N,\N,\N,16,62,114.081602,22.544696
1584676973000 ,497933875,704858,77,409,\N,\N,\N,\N,\N,\N,\N,\N,0,41,114.080228,22.544127
1584676968000 ,497933875,704858,80,409,\N,\N,\N,\N,\N,\N,\N,\N,0,41,114.080228,22.544138
1584676987000 ,129739158,704858,66,311,\N,\N,\N,\N,\N,\N,\N,\N,16,40,114.082546,22.543151
1584676987000 ,129739158,704858,66,311,64,60,\N,\N,\N,\N,\N,\N,16,40,114.082546,22.543151
1584676987000 ,129739158,704858,66,311,38,38,38,\N,\N,\N,\N,\N,16,40,114.082546,22.543151
1584676994000 ,497933875,704858,78,409,39,39,37,\N,\N,\N,\N,\N,16,43,114.079692,22.544095
1584676878000 ,4982793,704858,58,311,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.082975,22.543054
1584676805000 ,117861768,704858,61,57,58,49,\N,\N,\N,\N,\N,\N,80,34,114.076752,22.542904
1584676811000 ,117861768,704858,60,57,58,55,\N,\N,\N,\N,\N,\N,80,34,114.076752,22.542904
1584676806000 ,117861768,704858,61,57,\N,\N,\N,\N,\N,\N,\N,\N,80,34,114.076752,22.542904
1584676826000 ,494132320,704858,43,311,47,\N,\N,\N,\N,\N,\N,\N,16,20,114.080293,22.542024
1584676985000 ,412528745,688740,71,285,60,59,55,\N,\N,\N,\N,\N,0,59,114.082675,22.54564
1584676990000 ,412528745,688740,73,285,46,\N,\N,\N,\N,\N,\N,\N,0,60,114.082675,22.54564
1584676990000 ,412528745,688740,73,285,70,69,69,\N,\N,\N,\N,\N,0,60,114.082675,22.54564
1584676893000 ,492728803,704858,67,311,\N,\N,\N,\N,\N,\N,\N,\N,16,52,114.081623,22.542582
1584676898000 ,492728803,704858,71,311,\N,\N,\N,\N,\N,\N,\N,\N,16,53,114.081623,22.542582
1584676825000 ,411179873,688740,65,286,\N,\N,\N,\N,\N,\N,\N,\N,0,60,114.08261,22.545704
1584676858000 ,412779828,688740,67,286,62,\N,\N,\N,\N,\N,\N,\N,0,63,114.08231,22.545619
1584676853000 ,412779828,688740,68,286,47,42,\N,\N,\N,\N,\N,\N,0,63,114.08231,22.545619
1584678785000 ,53250604,178395,49,154,42,39,\N,\N,\N,\N,\N,\N,\N,\N,114.080185,22.544868
1584678786000 ,53250604,178395,51,154,41,40,\N,\N,\N,\N,\N,\N,\N,\N,114.080185,22.544868
1584678785000 ,53250604,178395,50,154,36,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080185,22.544868
1584676958000 ,497094742,704858,76,311,\N,\N,\N,\N,\N,\N,\N,\N,0,48,114.081687,22.543022
1584678780000 ,52357248,178395,51,154,36,30,\N,\N,\N,\N,\N,\N,\N,\N,114.080185,22.544868
1584678845000 ,342991005,178395,83,1,\N,\N,\N,\N,\N,\N,\N,\N,16,63,114.081494,22.544825
1584678855000 ,342991005,178395,81,1,\N,\N,\N,\N,\N,\N,\N,\N,16,63,114.081494,22.544825
1584678865000 ,342991005,178395,81,1,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.081494,22.544825
1584676884000 ,412779828,688740,65,286,45,39,\N,\N,\N,\N,\N,\N,0,63,114.082074,22.545372
1584677322000 ,74115138,688740,79,285,77,70,\N,\N,\N,\N,\N,\N,0,63,114.082717,22.545661
1584677327000 ,74115138,688740,69,285,43,34,\N,\N,\N,\N,\N,\N,0,63,114.082889,22.545672
1584677327000 ,74115138,688740,69,285,68,67,\N,\N,\N,\N,\N,\N,0,63,114.082889,22.545672
1584677327000 ,74115138,688740,69,285,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.082889,22.545672
1584678678000 ,60227169,178395,67,154,\N,\N,\N,\N,\N,\N,\N,\N,32,49,114.080314,22.544696
1584678816000 ,403601325,178395,86,1,66,65,\N,\N,\N,\N,\N,\N,16,63,114.081344,22.544707
1584678816000 ,403601325,178395,86,1,\N,\N,\N,\N,\N,\N,\N,\N,16,63,114.081344,22.544707
1584677640000 ,385171604,704858,45,408,\N,\N,\N,\N,\N,\N,\N,\N,96,28,114.083983,22.546809
1584677640000 ,385171604,704858,45,408,\N,\N,\N,\N,\N,\N,\N,\N,96,28,114.083983,22.546809
1584677640000 ,385171604,704858,45,408,\N,\N,\N,\N,\N,\N,\N,\N,96,28,114.083983,22.546809
1584678824000 ,342991005,178395,83,1,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.081494,22.544825
1584677631000 ,44546707,704858,62,57,58,\N,\N,\N,\N,\N,\N,\N,0,37,114.080464,22.54372
1584677636000 ,44546707,704858,64,57,\N,\N,\N,\N,\N,\N,\N,\N,0,42,114.080443,22.543762
1584677639000 ,44546707,704858,64,57,\N,\N,\N,\N,\N,\N,\N,\N,0,36,114.080357,22.543902
1584677644000 ,44546707,704858,65,57,\N,\N,\N,\N,\N,\N,\N,\N,0,38,114.080421,22.543999
1584677571000 ,15912593,704858,70,311,62,\N,\N,\N,\N,\N,\N,\N,16,41,114.080593,22.543097
1584677576000 ,15912593,704858,72,311,55,\N,\N,\N,\N,\N,\N,\N,16,41,114.080615,22.543097
1584678696000 ,339482937,178395,80,1,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.081602,22.544792
1584678789000 ,339482937,178395,75,1,67,\N,\N,\N,\N,\N,\N,\N,0,63,114.081494,22.544825
1584678783000 ,339482937,178395,80,1,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.081494,22.544825
1584677595000 ,44546707,704858,61,57,59,\N,\N,\N,\N,\N,\N,\N,0,40,114.081602,22.54328
1584677600000 ,44546707,704858,64,57,\N,\N,\N,\N,\N,\N,\N,\N,0,40,114.080443,22.543355
1584677605000 ,44546707,704858,68,57,\N,\N,\N,\N,\N,\N,\N,\N,0,44,114.080443,22.543387
1584677610000 ,44546707,704858,68,57,\N,\N,\N,\N,\N,\N,\N,\N,0,39,114.080464,22.543462
1584677616000 ,44546707,704858,66,57,\N,\N,\N,\N,\N,\N,\N,\N,0,51,114.080486,22.543484
1584677621000 ,44546707,704858,62,57,54,\N,\N,\N,\N,\N,\N,\N,0,43,114.080507,22.543569
1584677626000 ,44546707,704858,60,57,\N,\N,\N,\N,\N,\N,\N,\N,0,46,114.080486,22.543677
1584678794000 ,339482937,178395,81,1,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.081494,22.544825
1584678788000 ,55741457,178395,49,154,47,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080185,22.544857
1584677282000 ,498140247,688740,76,285,41,37,\N,\N,\N,\N,\N,\N,0,63,114.082653,22.545125
1584677287000 ,498140247,688740,81,285,48,37,\N,\N,\N,\N,\N,\N,0,63,114.082696,22.545275
1584677287000 ,498140247,688740,81,285,42,41,\N,\N,\N,\N,\N,\N,0,63,114.082696,22.545275
1584677292000 ,498140247,688740,86,285,72,71,71,\N,\N,\N,\N,\N,0,63,114.082696,22.545275
1584677297000 ,498140247,688740,78,285,66,61,\N,\N,\N,\N,\N,\N,0,63,114.082717,22.545447
1584677302000 ,498140247,688740,80,285,66,64,63,\N,\N,\N,\N,\N,0,63,114.082803,22.545533
1584677292000 ,498140247,688740,86,285,37,\N,\N,\N,\N,\N,\N,\N,0,63,114.082717,22.545447
1584677272000 ,498140247,688740,67,285,37,28,26,\N,\N,\N,\N,\N,16,63,114.082653,22.545071
1584677277000 ,498140247,688740,74,285,61,59,\N,\N,\N,\N,\N,\N,0,63,114.082653,22.545071
1584677246000 ,498140247,688740,64,285,\N,\N,\N,\N,\N,\N,\N,\N,16,58,114.082868,22.544932
1584677251000 ,498140247,688740,62,285,57,56,51,49,\N,\N,\N,\N,16,58,114.082868,22.544932
1584678831000 ,370817931,178395,65,154,60,\N,\N,\N,\N,\N,\N,\N,16,57,114.080958,22.544964
1584678826000 ,370817931,178395,67,154,62,\N,\N,\N,\N,\N,\N,\N,16,62,114.080894,22.544953
1584678788000 ,55741457,178395,49,154,42,39,\N,\N,\N,\N,\N,\N,\N,\N,114.080185,22.544857
1584678788000 ,55741457,178395,49,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080185,22.544857
1584678633000 ,371689996,178395,52,154,46,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080143,22.545093
1584678637000 ,371689996,178395,55,154,46,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080143,22.545093
1584678633000 ,371689996,178395,53,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080143,22.545093
1584678637000 ,371689996,178395,55,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080143,22.545093
1584678852000 ,377982594,178395,63,1,58,49,\N,\N,\N,\N,\N,\N,32,51,114.080979,22.544857
1584678852000 ,377982594,178395,63,1,38,27,\N,\N,\N,\N,\N,\N,32,51,114.080979,22.544857
1584677487000 ,224407265,704858,74,409,\N,\N,\N,\N,\N,\N,\N,\N,32,42,114.080765,22.54388
1584677218000 ,417807367,688740,68,285,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.082653,22.545533
1584677223000 ,417807367,688740,69,285,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.082653,22.545533
1584677218000 ,417807367,688740,68,285,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.082653,22.545533
1584677344000 ,75606235,688740,59,285,58,\N,\N,\N,\N,\N,\N,\N,16,55,114.083168,22.545661
1584677349000 ,75606235,688740,60,285,58,55,50,\N,\N,\N,\N,\N,16,52,114.083168,22.545661
1584677354000 ,75606235,688740,60,285,58,53,\N,\N,\N,\N,\N,\N,16,54,114.083168,22.545661
1584677344000 ,75606235,688740,59,285,33,32,24,\N,\N,\N,\N,\N,16,55,114.083168,22.545661
1584677614000 ,79962456,688740,55,286,55,54,44,\N,\N,\N,\N,\N,0,57,114.083125,22.545694
1584677619000 ,79962456,688740,55,286,55,52,43,\N,\N,\N,\N,\N,0,56,114.083125,22.545694
1584677614000 ,79962456,688740,55,286,38,34,\N,\N,\N,\N,\N,\N,0,57,114.083125,22.545694
1584677624000 ,79962456,688740,55,286,54,50,\N,\N,\N,\N,\N,\N,0,55,114.083125,22.545694
1584677629000 ,79962456,688740,55,286,53,49,\N,\N,\N,\N,\N,\N,0,55,114.083125,22.545694
1584677635000 ,79962456,688740,55,286,53,50,47,\N,\N,\N,\N,\N,0,55,114.083125,22.545694
1584677624000 ,79962456,688740,55,286,37,31,\N,\N,\N,\N,\N,\N,0,55,114.083125,22.545694
1584677564000 ,70655967,688740,59,285,55,52,49,\N,\N,\N,\N,\N,16,54,114.083125,22.545694
1584677569000 ,70655967,688740,55,285,56,52,50,\N,\N,\N,\N,\N,16,54,114.083125,22.545694
1584677564000 ,70655967,688740,59,285,\N,\N,\N,\N,\N,\N,\N,\N,16,54,114.083125,22.545694
1584677569000 ,70655967,688740,55,285,36,\N,\N,\N,\N,\N,\N,\N,16,54,114.083125,22.545694
1584677637000 ,354713626,688740,57,285,31,30,\N,\N,\N,\N,\N,\N,16,52,114.082331,22.545576
1584677637000 ,354713626,688740,57,285,47,41,\N,\N,\N,\N,\N,\N,16,52,114.082331,22.545576
1584677639000 ,354713626,688740,57,285,62,50,\N,\N,\N,\N,\N,\N,16,52,114.082331,22.545576
1584677642000 ,354713626,688740,55,285,\N,\N,\N,\N,\N,\N,\N,\N,16,53,114.082331,22.545576
1584677642000 ,354713626,688740,55,285,55,54,51,\N,\N,\N,\N,\N,16,53,114.082331,22.545576
1584677644000 ,354713626,688740,59,285,63,\N,\N,\N,\N,\N,\N,\N,16,53,114.082331,22.545576
1584677583000 ,354713626,688740,57,285,29,27,\N,\N,\N,\N,\N,\N,16,53,114.082288,22.545565
1584677583000 ,354713626,688740,57,285,45,\N,\N,\N,\N,\N,\N,\N,16,53,114.082288,22.545565
1584677583000 ,354713626,688740,57,285,38,37,34,\N,\N,\N,\N,\N,16,53,114.082288,22.545565
1584677583000 ,354713626,688740,57,285,\N,\N,\N,\N,\N,\N,\N,\N,16,53,114.082288,22.545565
1584677588000 ,354713626,688740,60,285,53,49,48,46,\N,\N,\N,\N,16,47,114.08231,22.545586
1584677593000 ,354713626,688740,58,285,52,45,\N,\N,\N,\N,\N,\N,16,51,114.08231,22.545586
1584677588000 ,354713626,688740,60,285,21,20,20,\N,\N,\N,\N,\N,16,47,114.08231,22.545586
1584677588000 ,354713626,688740,60,285,44,\N,\N,\N,\N,\N,\N,\N,16,47,114.08231,22.545586
1584679065000 ,351242071,178395,60,1,\N,\N,\N,\N,\N,\N,\N,\N,32,52,114.081237,22.543784
1584679065000 ,351242071,178395,59,1,\N,\N,\N,\N,\N,\N,\N,\N,32,52,114.081237,22.543784
1584677542000 ,354713626,688740,59,285,55,48,43,\N,\N,\N,\N,\N,16,47,114.08231,22.545554
1584677536000 ,354713626,688740,58,285,30,28,\N,\N,\N,\N,\N,\N,16,39,114.08231,22.545554
1584679083000 ,370568446,178395,48,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080271,22.54491
1584676994000 ,497933875,704858,78,409,62,57,\N,\N,\N,\N,\N,\N,16,43,114.079692,22.544095
1584676840000 ,448637358,704858,49,311,46,44,44,44,43,42,\N,\N,\N,\N,114.082868,22.543258
1584676840000 ,448637358,704858,51,311,46,45,45,\N,\N,\N,\N,\N,\N,\N,114.08276,22.543258
1584676840000 ,448637358,704858,51,311,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.082739,22.543247
1584676840000 ,448637358,704858,51,311,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.082739,22.543247
1584676835000 ,442598051,704858,55,311,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.083468,22.54328
1584676835000 ,442598051,704858,56,311,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.083447,22.54328
1584676835000 ,442598051,704858,56,311,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.083447,22.54328
1584676832000 ,446828182,704858,53,311,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.083726,22.54329
1584676832000 ,446828182,704858,51,311,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.083704,22.54328
1584676961000 ,448075189,704858,68,410,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080636,22.543237
1584676862000 ,37439680,704858,78,311,\N,\N,\N,\N,\N,\N,\N,\N,0,56,114.081709,22.543044
1584676867000 ,37439680,704858,80,311,\N,\N,\N,\N,\N,\N,\N,\N,0,45,114.081709,22.543044
1584678821000 ,202472520,178395,68,1,\N,\N,\N,\N,\N,\N,\N,\N,32,61,114.081301,22.544782
1584678821000 ,202472520,178395,68,1,74,73,66,\N,\N,\N,\N,\N,32,61,114.081301,22.544782
1584678821000 ,202472520,178395,68,1,\N,\N,\N,\N,\N,\N,\N,\N,32,61,114.081301,22.544782
1584676858000 ,48202104,704858,77,311,62,60,56,56,54,\N,\N,\N,0,52,114.081709,22.5427
1584676863000 ,48202104,704858,78,311,61,56,\N,\N,\N,\N,\N,\N,0,63,114.081709,22.542754
1584676858000 ,48202104,704858,77,311,44,25,\N,\N,\N,\N,\N,\N,0,52,114.081709,22.542657
1584676863000 ,48202104,704858,78,311,25,\N,\N,\N,\N,\N,\N,\N,0,63,114.081709,22.5427
1584678826000 ,134320807,178395,77,1,\N,\N,\N,\N,\N,\N,\N,\N,16,63,114.081559,22.544846
1584676953000 ,497094742,704858,80,311,\N,\N,\N,\N,\N,\N,\N,\N,0,47,114.08173,22.543033
1584678777000 ,56394285,178395,50,154,43,43,\N,\N,\N,\N,\N,\N,\N,\N,114.080185,22.544868
1584678778000 ,56394285,178395,52,154,44,44,\N,\N,\N,\N,\N,\N,\N,\N,114.080185,22.544868
1584678777000 ,56394285,178395,50,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080185,22.544868
1584678777000 ,56394285,178395,50,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080185,22.544868
1584678778000 ,56394285,178395,52,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080185,22.544868
1584677311000 ,45232382,704858,62,311,55,\N,\N,\N,\N,\N,\N,\N,0,43,114.081816,22.543215
1584677313000 ,45232382,704858,56,311,58,\N,\N,\N,\N,\N,\N,\N,0,43,114.081022,22.543215
1584676852000 ,363013914,688740,41,285,26,\N,\N,\N,\N,\N,\N,\N,16,39,114.082782,22.545275
1584677281000 ,15420358,704858,61,311,61,\N,\N,\N,\N,\N,\N,\N,0,39,114.080679,22.542958
1584677281000 ,15420358,704858,61,311,64,63,56,\N,\N,\N,\N,\N,0,39,114.080679,22.542958
1584677281000 ,15420358,704858,61,311,42,41,\N,\N,\N,\N,\N,\N,0,39,114.080679,22.542958
1584677118000 ,502002256,704858,67,311,49,49,49,\N,\N,\N,\N,\N,16,45,114.081816,22.543108
1584678680000 ,522898893,178395,40,155,42,38,\N,\N,\N,\N,\N,\N,\N,\N,114.081065,22.5449
1584677348000 ,233847069,704858,60,57,\N,\N,\N,\N,\N,\N,\N,\N,0,37,114.080743,22.543752
1584678658000 ,375305310,178395,56,154,43,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080164,22.545093
1584678659000 ,375305310,178395,52,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080164,22.545093
1584678659000 ,375305310,178395,56,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080164,22.545093
1584678659000 ,375305310,178395,51,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080164,22.545093
1584678659000 ,375305310,178395,51,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080164,22.545093
1584678670000 ,374776100,178395,53,154,44,39,\N,\N,\N,\N,\N,\N,\N,\N,114.080164,22.545093
1584678671000 ,210587876,178395,62,1,\N,\N,\N,\N,\N,\N,\N,\N,48,56,114.082546,22.545104
1584678671000 ,374776100,178395,55,154,46,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080164,22.545093
1584678670000 ,374776100,178395,53,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080164,22.545093
1584678671000 ,374776100,178395,55,154,33,30,\N,\N,\N,\N,\N,\N,\N,\N,114.080164,22.545093
1584677668000 ,380619939,704858,38,408,34,\N,\N,\N,\N,\N,\N,\N,96,24,114.083983,22.546809
1584677668000 ,380619939,704858,38,408,\N,\N,\N,\N,\N,\N,\N,\N,96,24,114.083983,22.546809
1584677672000 ,380619939,704858,46,408,\N,\N,\N,\N,\N,\N,\N,\N,96,24,114.083983,22.546809
1584677678000 ,380619939,704858,43,408,41,37,36,\N,\N,\N,\N,\N,96,26,114.084134,22.54697
1584677678000 ,380619939,704858,43,408,\N,\N,\N,\N,\N,\N,\N,\N,96,26,114.084134,22.54697
1584678686000 ,339482937,178395,82,1,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.081602,22.544792
1584678676000 ,339482937,178395,74,1,67,\N,\N,\N,\N,\N,\N,\N,0,63,114.081602,22.544792
1584677312000 ,218319308,688740,82,285,72,\N,\N,\N,\N,\N,\N,\N,0,63,114.082653,22.545554
1584677317000 ,218319308,688740,69,285,65,60,\N,\N,\N,\N,\N,\N,0,62,114.082825,22.545554
1584678691000 ,339482937,178395,82,1,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.081602,22.544792
1584678681000 ,339482937,178395,74,1,66,\N,\N,\N,\N,\N,\N,\N,0,63,114.081602,22.544792
1584678768000 ,339482937,178395,84,1,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.081494,22.544825
1584678763000 ,339482937,178395,76,1,69,\N,\N,\N,\N,\N,\N,\N,0,63,114.081473,22.544825
1584678778000 ,339482937,178395,77,1,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.081494,22.544825
1584678666000 ,339482937,178395,84,1,\N,\N,\N,\N,\N,\N,\N,\N,16,63,114.081602,22.544792
1584678671000 ,339482937,178395,71,1,66,\N,\N,\N,\N,\N,\N,\N,0,63,114.081602,22.544792
1584678672000 ,523501177,178395,43,155,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.081065,22.5449
1584678672000 ,523501177,178395,45,155,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.081065,22.5449
1584678672000 ,523501177,178395,45,155,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.081065,22.5449
1584677310000 ,498140247,688740,67,286,66,60,57,\N,\N,\N,\N,\N,0,63,114.082846,22.545608
1584677315000 ,498140247,688740,68,286,62,61,\N,\N,\N,\N,\N,\N,0,63,114.082846,22.545608
1584677310000 ,498140247,688740,67,286,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.082846,22.545608
1584678682000 ,523008430,178395,32,154,36,35,33,29,\N,\N,\N,\N,\N,\N,114.081065,22.5449
1584678682000 ,523008430,178395,33,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.081065,22.5449
1584678682000 ,523008430,178395,33,154,26,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.081065,22.5449
1584677337000 ,498140247,688740,68,285,35,29,24,\N,\N,\N,\N,\N,0,63,114.08319,22.545447
1584677337000 ,498140247,688740,68,285,65,61,\N,\N,\N,\N,\N,\N,0,63,114.08319,22.545447
1584677342000 ,498140247,688740,63,285,60,59,57,\N,\N,\N,\N,\N,0,62,114.08319,22.545447
1584677347000 ,498140247,688740,65,285,65,62,\N,\N,\N,\N,\N,\N,16,62,114.083254,22.54549
1584677342000 ,498140247,688740,63,285,35,32,21,\N,\N,\N,\N,\N,0,62,114.083254,22.54549
1584677342000 ,498140247,688740,63,285,63,56,\N,\N,\N,\N,\N,\N,0,62,114.083254,22.54549
1584677347000 ,498140247,688740,65,285,33,33,\N,\N,\N,\N,\N,\N,16,62,114.083318,22.545533
1584677347000 ,498140247,688740,65,285,66,65,60,\N,\N,\N,\N,\N,16,62,114.083318,22.545533
1584678659000 ,341859308,178395,36,1,34,32,\N,\N,\N,\N,\N,\N,16,34,114.081194,22.544964
1584678659000 ,341859308,178395,36,1,34,33,28,\N,\N,\N,\N,\N,16,34,114.081194,22.544964
1584678773000 ,339482937,178395,81,1,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.081494,22.544825
1584678743000 ,281329136,178395,68,155,66,62,52,\N,\N,\N,\N,\N,32,56,114.081838,22.543269
1584678799000 ,339482937,178395,80,1,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.081559,22.544846
1584677287000 ,305676027,688740,57,285,45,34,\N,\N,\N,\N,\N,\N,16,52,114.082696,22.545297
1584677287000 ,305676027,688740,56,285,56,53,\N,\N,\N,\N,\N,\N,16,52,114.082696,22.545297
1584677293000 ,305676027,688740,60,285,42,42,42,\N,\N,\N,\N,\N,16,53,114.082696,22.545297
1584677292000 ,305676027,688740,60,285,42,34,33,\N,\N,\N,\N,\N,16,53,114.082696,22.545297
1584678827000 ,272279224,178395,81,1,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.081838,22.544814
1584677658000 ,354713626,688740,60,285,45,\N,\N,\N,\N,\N,\N,\N,16,56,114.082331,22.545565
1584677658000 ,354713626,688740,60,285,64,\N,\N,\N,\N,\N,\N,\N,16,56,114.082331,22.545565
1584677660000 ,354713626,688740,61,285,63,\N,\N,\N,\N,\N,\N,\N,16,56,114.082331,22.545565
1584677670000 ,354713626,688740,60,285,53,49,48,45,\N,\N,\N,\N,16,56,114.082331,22.545565
1584677663000 ,354713626,688740,60,285,\N,\N,\N,\N,\N,\N,\N,\N,16,58,114.082331,22.545565
1584677663000 ,354713626,688740,60,285,41,38,36,\N,\N,\N,\N,\N,16,58,114.082331,22.545565
1584678832000 ,272279224,178395,80,1,\N,\N,\N,\N,\N,\N,\N,\N,0,59,114.081838,22.544814
1584677629000 ,354713626,688740,57,285,61,48,\N,\N,\N,\N,\N,\N,16,50,114.08231,22.545565
1584677632000 ,354713626,688740,57,285,\N,\N,\N,\N,\N,\N,\N,\N,16,50,114.08231,22.545565
1584677612000 ,409810478,688740,77,285,62,\N,\N,\N,\N,\N,\N,\N,0,61,114.082589,22.545715
1584677617000 ,409810478,688740,69,285,56,56,50,\N,\N,\N,\N,\N,0,61,114.082589,22.545715
1584677622000 ,409810478,688740,59,285,62,60,\N,\N,\N,\N,\N,\N,0,53,114.082396,22.545694
1584677612000 ,409810478,688740,77,285,\N,\N,\N,\N,\N,\N,\N,\N,0,61,114.082589,22.545715
1584677617000 ,409810478,688740,70,285,\N,\N,\N,\N,\N,\N,\N,\N,0,61,114.082396,22.545694
1584677147000 ,71632441,688740,61,285,53,52,\N,\N,\N,\N,\N,\N,16,58,114.082374,22.545565
1584677152000 ,71632441,688740,68,285,55,55,\N,\N,\N,\N,\N,\N,16,58,114.082567,22.545576
1584677147000 ,71632441,688740,60,285,\N,\N,\N,\N,\N,\N,\N,\N,16,58,114.082417,22.545565
1584677152000 ,71632441,688740,68,285,40,32,\N,\N,\N,\N,\N,\N,16,58,114.082589,22.545576
1584677238000 ,232027276,688740,58,285,33,27,\N,\N,\N,\N,\N,\N,0,58,114.083211,22.545651
1584677604000 ,79962456,688740,56,286,54,53,42,\N,\N,\N,\N,\N,16,58,114.083125,22.545694
1584677609000 ,79962456,688740,56,286,57,53,48,\N,\N,\N,\N,\N,0,57,114.083125,22.545694
1584679068000 ,382708948,178395,49,154,50,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.08025,22.54491
1584679067000 ,382708948,178395,46,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080421,22.544986
1584679067000 ,382708948,178395,46,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.08025,22.54491
1584679068000 ,382708948,178395,49,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.08025,22.54491
1584679131000 ,149343305,178395,85,1,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.081559,22.544825
1584677667000 ,415564439,688740,81,285,48,45,\N,\N,\N,\N,\N,\N,0,63,114.082846,22.545543
1584677672000 ,415564439,688740,81,285,53,\N,\N,\N,\N,\N,\N,\N,0,63,114.082782,22.545565
1584677672000 ,415564439,688740,81,285,74,74,71,\N,\N,\N,\N,\N,0,63,114.082782,22.545565
1584677152000 ,225549897,688740,59,285,\N,\N,\N,\N,\N,\N,\N,\N,16,63,114.08158,22.545683
1584677157000 ,225549897,688740,69,285,\N,\N,\N,\N,\N,\N,\N,\N,16,63,114.082267,22.545619
1584677605000 ,506494256,688740,66,285,56,49,48,\N,\N,\N,\N,\N,16,60,114.08261,22.545157
1584677605000 ,506494256,688740,66,285,\N,\N,\N,\N,\N,\N,\N,\N,16,60,114.08261,22.545157
